​ p5 had problems creating the global function "shuffle", possibly because your code is already using that name as a variable. You may want to rename your variable to something else.
​ CONST:0.3 0.15 550 0.35 0.0005 250
​ [Violation] Added synchronous DOM mutation listener to a 'DOMNodeInserted' event. Consider using MutationObserver to make the page more responsive.
setupListener @ ​
main_content_script @ ​
(anonymous) @ ​
​ 1468 7 23
​ 1469 7 23
​ 1470 7 23
​ 1471 7 23
​ 1472 7 23
​ 1473 7 23
​ 1474 7 23
​ 1475 7 23
​ 1476 7 23
​ 1477 7 23
​ 1478 7 23
​ 1479 7 23
​ 1480 7 23
​ 1481 7 23
​ 1482 7 23
​ 1483 7 23
​ 1484 7 23
​ 1485 7 23
​ 1486 7 23
​ 1487 7 23
​ 1488 7 23
​ 1489 7 23
​ 1490 7 23
​ 1491 7 23
​ 1492 7 23
​ 1493 7 23
​ 1494 7 23
​ 1495 7 23
​ 1496 7 23
​ 1497 7 23
​ 1498 7 23
​ 1499 7 23
​ 1500 7 23
​ 1501 7 23
​ 1502 7 23
​ 1503 7 23
​ 1504 7 23
​ 1505 7 23
​ 1506 7 23
​ 1507 7 23
​ 1508 7 23
​ 1509 7 23
​ 1510 7 23
​ 1511 7 23
​ 1512 7 23
​ 1513 7 23
​ 1514 7 23
​ 1515 7 23
​ 1516 7 23
​ 1517 7 23
​ 1518 7 23
​ 1519 7 23
​ 1520 7 23
​ 1521 7 23
​ 1522 7 23
​ 1523 7 23
​ 1524 7 23
​ 1525 7 23
​ 1526 7 23
​ 1527 7 23
​ 1528 7 23
​ 1529 7 23
​ 1530 7 23
​ 1531 7 23
​ 1532 7 23
​ 1533 7 23
​ 1534 7 23
​ 1535 7 23
​ 1536 7 23
​ 1537 7 23
​ 1538 7 23
​ 1539 7 23
​ 1540 7 23
​ 1541 7 23
​ 1542 7 23
​ 1543 7 23
​ 1544 7 23
​ 1545 7 23
​ 1546 7 23
​ 1547 7 23
​ 1548 7 23
​ 1549 7 23
​ 1550 7 23
​ 1551 7 23
​ 1552 7 23
​ 1553 7 23
​ 1554 7 23
​ 1555 7 23
​ 1556 7 23
​ 1557 7 23
​ 1558 7 23
​ 1559 7 23
​ 1560 7 23
​ 1561 7 23
​ 1562 7 23
​ 1563 7 23
​ 1564 7 23
​ 1565 7 23
​ 1566 7 23
​ 1567 7 23
​ 1568 7 23
​ 1569 7 23
​ 1570 7 23
​ 1571 7 23
​ 1572 7 23
​ 1573 7 23
​ 1574 7 23
​ 1575 7 23
​ 1576 7 23
​ 1577 7 23
​ 1578 7 23
​ 1579 7 23
​ 1580 7 23
​ 1581 7 23
​ 1582 7 23
​ 1583 7 23
​ 1584 7 23
​ 1585 7 23
​ 1586 7 23
​ 1587 7 23
​ 1588 7 23
​ 1589 7 23
​ 1590 7 23
​ 1591 7 23
​ 1592 7 23
​ 1593 7 23
​ 1594 7 23
​ 1595 7 23
​ 1596 7 23
​ 1597 7 23
​ 1598 7 23
​ 1599 7 23
​ 1600 7 23
​ 1601 7 23
​ 1602 7 23
​ 1603 7 23
​ 1604 7 23
​ 1605 7 23
​ 1606 7 23
​ 1607 7 23
​ 1608 7 23
​ 1609 7 23
​ 1610 7 23
​ 1611 7 23
​ 1612 7 23
​ 1613 7 23
​ 1614 7 23
​ 1615 7 23
​ 1616 7 23
​ 1617 7 23
​ 1618 7 23
​ 1619 7 23
​ 1620 7 23
​ 1621 7 23
​ 1622 7 23
​ 1623 7 23
​ 1624 7 23
​ 1625 7 23
​ 1626 7 23
​ 1627 7 23
​ 1628 7 23
​ 1629 7 23
​ 1630 7 23
​ 1631 7 23
​ 1632 7 23
​ 1633 7 23
​ 1634 7 23
​ 1635 7 23
​ 1636 7 23
​ 1637 7 23
​ 1638 7 23
​ 1639 7 23
​ 1640 7 23
​ 1641 7 23
​ 1642 7 23
​ 1643 7 23
​ 1644 7 23
​ 1645 7 23
​ 1646 7 23
​ 1647 7 23
​ 1648 7 23
​ 1649 7 23
​ 1650 7 23
​ 1651 7 23
​ 1652 7 23
​ 1653 7 23
​ 1654 7 23
​ 1655 7 23
​ 1656 7 23
​ 1657 7 23
​ 1658 7 23
​ 1659 7 23
​ 1660 7 23
​ 1661 7 23
​ 1662 7 23
​ 1663 7 23
​ 1664 7 22
​ 1665 6 22
​ 1666 5 23
​ 1667 5 23
​ 1668 5 23
​ 1669 5 23
​ 1670 5 23
​ 1671 5 23
​ 1672 5 22
​ 1673 4 22
​ 1674 3 23
​ 1675 3 23
​ 1676 3 23
​ 1677 3 23
​ 1678 3 23
​ 1679 3 24
​ 1680 3 24
​ 1681 3 24
​ 1682 3 24
​ 1683 3 24
​ 1684 3 24
​ 1685 3 24
​ 1686 3 24
​ 1687 3 24
​ 1688 3 24
​ 1689 3 24
​ 1690 3 24
​ 1691 3 24
​ 1692 3 24
​ 1693 3 24
​ 1694 3 24
​ 1695 3 24
​ 1696 3 24
​ 1697 3 24
​ 1698 3 24
​ 1699 3 24
​ 1700 3 24
​ 1701 3 24
​ 1702 3 24
​ 1703 3 24
​ 1704 3 24
​ 1705 3 24
​ 1706 3 23
​ 1707 2 24
​ 1708 2 24
​ 1709 2 24
​ 1710 2 24
​ 1711 2 24
​ 1712 2 24
​ 1713 2 24
​ 1714 2 24
​ 1715 2 24
​ 1716 2 24
​ 1717 2 24
​ 1718 2 24
​ 1719 2 24
​ 1720 2 24
​ 1721 2 24
​ 1722 2 24
​ 1723 2 24
​ 1724 2 24
​ 1725 2 24
​ 1726 2 24
​ 1727 2 24
​ 1728 2 24
​ 1729 2 24
​ 1730 2 24
​ 1731 2 24
​ 1732 2 24
​ 1733 2 24
​ 1734 2 24
​ 1735 2 24
​ 1736 2 24
​ 1737 2 24
​ 1738 2 24
​ 1739 2 24
​ 1740 2 24
​ 1741 2 24
​ 1742 2 24
​ 1743 2 24
​ 1744 2 24
​ 1745 2 24
​ 1746 2 26
​ 1747 2 26
​ 1748 2 27
​ 1749 2 27
​ 1750 2 27
​ 1751 2 27
​ 1752 2 27
​ 1753 2 27
​ 1754 2 27
​ 1755 2 27
​ 1756 2 27
​ 1757 2 27
​ 1758 2 27
​ 1759 2 27
​ 1760 2 27
​ 1761 2 27
​ 1762 2 27
​ 1763 2 27
​ 1764 2 27
​ 1765 2 27
​ 1766 2 27
​ 1767 2 27
​ 1768 2 27
​ 1769 2 27
​ 1770 2 27
​ 1771 2 27
​ 1772 2 27
​ 1773 2 27
​ 1774 2 27
​ 1775 2 27
​ 1776 2 27
​ 1777 2 27
​ 1778 2 27
​ 1779 2 27
​ 1780 2 27
​ 1781 2 27
​ 1782 2 27
​ 1783 2 27
​ 1784 2 27
​ 1785 2 27
​ 1786 2 27
​ 1787 2 27
​ 1788 2 27
​ 1789 2 27
​ 1790 2 27
​ 1791 2 27
​ 1792 2 27
​ 1793 2 27
​ 1794 2 27
​ 1795 2 27
​ 1796 2 27
​ 1797 2 27
​ 1798 2 27
​ 1799 2 27
​ 1800 2 27
​ 1801 2 27
​ 1802 2 27
​ 1803 2 27
​ 1804 2 27
​ 1805 2 27
​ 1806 2 27
​ 1807 2 27
​ 1808 2 27
​ 1809 2 27
​ 1810 2 27
​ 1811 2 27
​ 1812 2 27
​ 1813 2 27
​ 1814 2 27
​ 1815 2 27
​ 1816 2 27
​ 1817 2 27
​ 1818 2 27
​ 1819 2 27
​ 1820 2 27
​ 1821 2 27
​ 1822 2 27
​ 1823 2 27
​ 1824 2 27
​ 1825 2 27
​ 1826 2 27
​ 1827 2 27
​ 1828 2 27
​ 1829 2 27
​ 1830 2 27
​ 1831 2 27
​ 1832 2 27
​ 1833 2 27
​ 1834 2 27
​ 1835 2 27
​ 1836 2 27
​ 1837 2 27
​ 1838 2 27
​ 1839 2 28
​ 1840 2 28
​ 1841 2 28
​ 1842 2 28
​ 1843 2 28
​ 1844 2 28
​ 1845 2 28
​ 1846 2 28
​ 1847 2 28
​ 1848 2 28
​ 1849 2 28
​ 1850 2 28
​ 1851 2 28
​ 1852 2 28
​ 1853 2 28
​ 1854 2 28
​ 1855 2 28
​ 1856 2 28
​ 1857 2 28
​ 1858 2 28
​ 1859 2 28
​ 1860 2 28
​ 1861 2 28
​ 1862 2 28
​ 1863 2 28
​ 1864 2 28
​ 1865 2 28
​ 1866 2 28
​ 1867 2 28
​ 1868 2 28
​ 1869 2 28
​ 1870 2 28
​ 1871 2 28
​ 1872 2 28
​ 1873 2 28
​ 1874 2 28
​ 1875 2 28
​ 1876 2 28
​ 1877 2 28
​ 1878 2 28
​ 1879 2 29
​ 1880 2 29
​ 1881 2 29
​ 1882 2 29
​ 1883 2 29
​ 1884 2 29
​ 1885 2 29
​ 1886 2 29
​ 1887 2 29
​ 1888 2 29
​ 1889 2 29
​ 1890 2 29
​ 1891 2 29
​ 1892 2 29
​ 1893 2 29
​ 1894 2 29
​ 1895 2 29
​ 1896 2 29
​ 1897 2 29
​ 1898 2 29
​ 1899 2 29
​ 1900 2 29
​ 1901 2 29
​ 1902 2 29
​ 1903 2 29
​ 1904 2 29
​ 1905 2 29
​ 1906 2 29
​ 1907 2 29
​ 1908 2 30
​ 1909 2 30
​ 1910 2 30
​ 1911 2 30
​ 1912 2 30
​ 1913 2 30
​ 1914 2 30
​ 1915 2 31
​ 1916 2 31
​ 1917 2 31
​ 1918 2 31
​ 1919 2 31
build.js:112 1920 2 31
build.js:112 1921 2 31
build.js:112 1922 2 31
build.js:112 1923 2 31
build.js:112 1924 2 31
build.js:112 1925 2 31
build.js:112 1926 2 31
build.js:112 1927 2 31
build.js:112 1928 2 31
build.js:112 1929 2 31
build.js:112 1930 2 31
build.js:112 1931 2 31
build.js:112 1932 2 31
build.js:112 1933 2 31
build.js:112 1934 2 31
build.js:112 1935 2 31
build.js:112 1936 2 31
build.js:112 1937 2 32
build.js:112 1938 2 32
build.js:112 1939 2 32
build.js:112 1940 2 32
build.js:112 1941 2 32
build.js:112 1942 2 32
build.js:112 1943 2 32
build.js:112 1944 2 32
build.js:112 1945 2 32
build.js:112 1946 2 32
build.js:112 1947 2 32
build.js:112 1948 2 32
build.js:112 1949 2 32
build.js:112 1950 2 32
build.js:112 1951 2 32
build.js:112 1952 2 32
build.js:112 1953 2 32
build.js:112 1954 2 32
build.js:112 1955 2 32
build.js:112 1956 2 32
build.js:112 1957 2 32
build.js:112 1958 2 32
build.js:112 1959 2 32
build.js:112 1960 2 32
build.js:112 1961 2 32
build.js:112 1962 2 32
build.js:112 1963 2 32
build.js:112 1964 2 32
build.js:112 1965 2 32
build.js:112 1966 2 32
build.js:112 1967 2 32
build.js:112 1968 2 32
build.js:112 1969 2 32
build.js:112 1970 2 32
build.js:112 1971 2 32
build.js:112 1972 2 32
build.js:112 1973 2 32
build.js:112 1974 2 32
build.js:112 1975 2 31
build.js:112 1976 2 31
build.js:112 1977 2 31
build.js:112 1978 2 31
build.js:112 1979 2 31
build.js:112 1980 2 31
build.js:112 1981 2 31
build.js:112 1982 2 31
build.js:112 1983 2 31
build.js:112 1984 2 31
build.js:112 1985 2 31
build.js:112 1986 2 31
build.js:112 1987 2 31
build.js:112 1988 2 31
build.js:112 1989 2 31
build.js:112 1990 2 31
build.js:112 1991 2 31
build.js:112 1992 2 31
build.js:112 1993 2 31
build.js:112 1994 2 31
build.js:112 1995 2 31
build.js:112 1996 2 31
build.js:112 1997 2 31
build.js:112 1998 2 31
build.js:112 1999 2 30
build.js:112 2000 1 30
build.js:112 2001 0 31
build.js:115 Uncaught Error: A species died
    at draw (build.js:115)
    at p5._main.default.redraw (p5.js:65953)
    at _draw (p5.js:58869)
draw @ build.js:115
_main.default.redraw @ p5.js:65953
_draw @ p5.js:58869
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
