​ p5 had problems creating the global function "shuffle", possibly because your code is already using that name as a variable. You may want to rename your variable to something else.
​ CONST:0.3 0.15 550 0.35 0.0005 250
​ [Violation] Added synchronous DOM mutation listener to a 'DOMNodeInserted' event. Consider using MutationObserver to make the page more responsive.
setupListener @ ​
main_content_script @ ​
(anonymous) @ ​
​ 1468 2 19
​ 1469 2 19
​ 1470 2 19
​ 1471 2 19
​ 1472 2 19
​ 1473 2 19
​ 1474 2 19
​ 1475 2 19
​ 1476 2 19
​ 1477 2 19
​ 1478 2 19
​ 1479 2 19
​ 1480 2 19
​ 1481 2 19
​ 1482 2 19
​ 1483 2 19
​ 1484 2 19
​ 1485 2 19
​ 1486 2 19
​ 1487 2 19
​ 1488 2 19
​ 1489 2 19
​ 1490 2 19
​ 1491 2 19
​ 1492 2 19
​ 1493 2 19
​ 1494 2 19
​ 1495 2 19
​ 1496 2 19
​ 1497 2 19
​ 1498 2 19
​ 1499 2 19
​ 1500 2 19
​ 1501 2 19
​ 1502 2 19
​ 1503 2 19
​ 1504 2 19
​ 1505 2 19
​ 1506 2 19
​ 1507 2 19
​ 1508 2 19
​ 1509 2 19
​ 1510 2 19
​ 1511 2 19
​ 1512 2 19
​ 1513 2 19
​ 1514 2 20
​ 1515 2 20
​ 1516 2 20
​ 1517 2 20
​ 1518 2 20
​ 1519 2 20
​ 1520 2 20
​ 1521 2 20
​ 1522 2 20
​ 1523 2 20
​ 1524 2 20
​ 1525 2 20
​ 1526 2 20
​ 1527 2 20
​ 1528 2 20
​ 1529 2 21
​ 1530 2 22
​ 1531 2 22
​ 1532 2 22
​ 1533 2 22
​ 1534 2 22
​ 1535 2 22
​ 1536 2 22
​ 1537 2 22
​ 1538 2 22
​ 1539 2 22
​ 1540 2 22
​ 1541 2 22
​ 1542 2 22
​ 1543 2 22
​ 1544 2 22
​ 1545 2 22
​ 1546 2 22
​ 1547 2 22
​ 1548 2 22
​ 1549 2 22
​ 1550 2 22
​ 1551 2 22
​ 1552 2 22
​ 1553 2 22
​ 1554 2 22
​ 1555 2 22
​ 1556 2 22
​ 1557 2 22
​ 1558 2 22
​ 1559 2 22
​ 1560 2 22
​ 1561 2 22
​ 1562 2 22
​ 1563 2 22
​ 1564 2 22
​ 1565 2 22
​ 1566 2 22
​ 1567 2 22
​ 1568 2 22
​ 1569 2 22
​ 1570 2 22
build.js:112 1571 2 22
build.js:112 1572 2 22
build.js:112 1573 2 22
build.js:112 1574 2 22
build.js:112 1575 2 22
build.js:112 1576 2 22
build.js:112 1577 2 22
build.js:112 1578 2 22
build.js:112 1579 2 22
build.js:112 1580 2 22
build.js:112 1581 2 22
build.js:112 1582 2 22
build.js:112 1583 2 22
build.js:112 1584 2 22
build.js:112 1585 2 22
build.js:112 1586 2 22
build.js:112 1587 2 22
build.js:112 1588 2 22
build.js:112 1589 2 22
build.js:112 1590 2 22
build.js:112 1591 2 22
build.js:112 1592 2 22
build.js:112 1593 2 22
build.js:112 1594 2 22
build.js:112 1595 2 22
build.js:112 1596 2 22
build.js:112 1597 2 22
build.js:112 1598 2 22
build.js:112 1599 2 22
build.js:112 1600 2 22
build.js:112 1601 2 22
build.js:112 1602 2 22
build.js:112 1603 2 22
build.js:112 1604 2 22
build.js:112 1605 2 22
build.js:112 1606 2 22
build.js:112 1607 2 22
build.js:112 1608 2 22
build.js:112 1609 2 22
build.js:112 1610 2 22
build.js:112 1611 2 22
build.js:112 1612 2 22
build.js:112 1613 2 22
build.js:112 1614 2 22
build.js:112 1615 2 22
build.js:112 1616 2 22
build.js:112 1617 2 22
build.js:112 1618 2 22
build.js:112 1619 2 22
build.js:112 1620 2 22
build.js:112 1621 2 22
build.js:112 1622 2 22
build.js:112 1623 2 22
build.js:112 1624 2 22
build.js:112 1625 2 22
build.js:112 1626 2 22
build.js:112 1627 2 22
build.js:112 1628 2 22
build.js:112 1629 2 22
build.js:112 1630 2 22
build.js:112 1631 2 22
build.js:112 1632 2 22
build.js:112 1633 2 22
build.js:112 1634 2 22
build.js:112 1635 2 22
build.js:112 1636 2 22
build.js:112 1637 2 22
build.js:112 1638 2 22
build.js:112 1639 2 22
build.js:112 1640 2 22
build.js:112 1641 2 22
build.js:112 1642 2 22
build.js:112 1643 2 22
build.js:112 1644 2 22
build.js:112 1645 2 22
build.js:112 1646 2 22
build.js:112 1647 2 22
build.js:112 1648 2 22
build.js:112 1649 2 22
build.js:112 1650 2 22
build.js:112 1651 1 22
build.js:112 1652 0 23
build.js:115 Uncaught Error: A species died
    at draw (build.js:115)
    at p5._main.default.redraw (p5.js:65953)
    at _draw (p5.js:58869)
draw @ build.js:115
_main.default.redraw @ p5.js:65953
_draw @ p5.js:58869
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
