​ p5 had problems creating the global function "shuffle", possibly because your code is already using that name as a variable. You may want to rename your variable to something else.
​ CONST:0.3 0.15 550 0.35 0.95 250
​ [Violation] 'load' handler took 169ms
​ [Violation] Added synchronous DOM mutation listener to a 'DOMNodeInserted' event. Consider using MutationObserver to make the page more responsive.
setupListener @ ​
main_content_script @ ​
(anonymous) @ ​
​ 2821 133 33
​ 2822 130 36
​ 2823 131 35
​ 2824 131 37
​ 2825 131 38
​ 2826 131 38
​ 2827 131 38
​ 2828 132 37
​ 2829 132 37
​ 2830 130 39
​ 2831 130 42
​ 2832 130 43
​ 2833 130 43
​ 2834 130 43
​ 2835 130 43
​ 2836 130 44
​ 2837 130 44
​ 2838 131 44
​ 2839 131 44
​ 2840 130 44
​ 2841 130 46
​ 2842 130 44
​ 2843 130 46
​ 2844 129 47
​ 2845 129 47
​ 2846 129 47
​ 2847 128 47
​ 2848 128 47
​ 2849 128 48
​ 2850 128 48
​ 2851 128 47
​ 2852 128 48
​ 2853 128 48
​ 2854 128 48
​ 2855 129 47
​ 2856 129 47
​ 2857 130 46
​ 2858 130 46
​ 2859 130 45
​ 2860 130 46
​ 2861 130 47
​ 2862 130 48
​ 2863 130 49
​ 2864 129 49
​ 2865 130 49
​ 2866 130 49
​ 2867 130 49
​ 2868 130 49
​ 2869 130 47
​ 2870 130 48
​ 2871 130 49
​ 2872 129 49
​ 2873 129 50
​ 2874 128 56
​ 2875 128 56
​ 2876 130 54
​ 2877 129 56
​ 2878 129 58
​ 2879 126 60
​ 2880 124 61
​ 2881 124 61
​ 2882 124 61
​ 2883 124 61
​ 2884 123 60
​ 2885 122 60
​ 2886 122 59
​ 2887 122 59
​ 2888 122 58
​ 2889 123 56
​ 2890 122 56
​ 2891 123 55
​ 2892 122 55
​ 2893 122 56
​ 2894 121 57
​ 2895 121 57
​ 2896 121 58
​ 2897 120 57
​ 2898 120 57
​ 2899 120 57
​ 2900 120 57
​ 2901 121 56
​ 2902 121 57
​ 2903 121 60
​ 2904 121 60
​ 2905 121 59
​ 2906 121 59
​ 2907 122 58
​ 2908 122 59
​ 2909 122 57
​ 2910 122 56
​ 2911 123 55
​ 2912 122 56
​ 2913 120 56
​ 2914 120 56
​ 2915 120 55
​ 2916 119 55
​ 2917 119 55
​ 2918 119 57
​ 2919 119 58
​ 2920 119 58
​ 2921 119 58
​ 2922 119 58
​ 2923 119 57
​ 2924 119 57
​ 2925 119 57
​ 2926 119 57
​ 2927 119 57
​ 2928 119 58
​ 2929 119 59
​ 2930 119 59
​ 2931 119 59
​ 2932 119 60
​ 2933 119 61
​ 2934 118 61
​ 2935 118 65
​ 2936 116 65
​ 2937 114 64
​ 2938 114 66
​ 2939 113 66
​ 2940 113 66
​ 2941 114 67
​ 2942 114 67
​ 2943 113 68
​ 2944 113 68
​ 2945 113 69
​ 2946 113 70
​ 2947 114 70
​ 2948 114 70
​ 2949 114 71
​ 2950 113 73
​ 2951 114 71
​ 2952 114 71
​ 2953 114 72
​ 2954 113 73
​ 2955 113 74
​ 2956 112 74
​ 2957 113 76
​ 2958 113 76
​ 2959 113 78
​ 2960 113 79
​ 2961 113 80
​ 2962 113 80
​ 2963 113 79
​ 2964 113 78
​ 2965 113 78
​ 2966 113 81
​ 2967 114 80
​ 2968 114 82
​ 2969 114 81
​ 2970 114 86
​ 2971 114 87
​ 2972 115 87
​ 2973 114 87
​ 2974 114 87
​ 2975 113 87
​ 2976 113 88
​ 2977 114 88
​ 2978 115 87
​ 2979 115 87
​ 2980 113 87
​ 2981 112 87
​ 2982 112 87
​ 2983 112 88
​ 2984 110 90
​ 2985 109 92
​ 2986 108 91
​ 2987 108 92
​ 2988 108 92
​ 2989 108 92
​ 2990 108 92
​ 2991 108 91
​ 2992 109 89
​ 2993 109 90
​ 2994 109 92
​ 2995 109 92
​ 2996 109 92
​ 2997 109 93
​ 2998 109 97
​ 2999 110 96
​ 3000 109 100
​ 3001 109 101
​ 3002 108 102
​ 3003 107 105
​ 3004 108 107
​ 3005 108 108
​ 3006 106 107
​ 3007 106 109
​ 3008 106 108
​ 3009 105 107
​ 3010 105 109
​ 3011 104 110
​ 3012 104 110
​ 3013 104 110
​ 3014 104 112
​ 3015 104 113
​ 3016 104 114
​ 3017 104 114
​ 3018 104 114
​ 3019 104 116
​ 3020 105 115
​ 3021 105 117
​ 3022 103 119
​ 3023 103 120
​ 3024 103 120
​ 3025 103 120
​ 3026 103 121
​ 3027 102 122
​ 3028 102 121
​ 3029 102 123
​ 3030 103 122
​ 3031 103 122
​ 3032 104 123
​ 3033 104 124
​ 3034 104 125
​ 3035 103 125
​ 3036 104 125
​ 3037 106 123
​ 3038 106 123
​ 3039 106 123
​ 3040 106 124
​ 3041 106 123
​ 3042 106 123
​ 3043 107 122
​ 3044 107 122
​ 3045 107 125
​ 3046 107 125
​ 3047 107 124
​ 3048 105 126
​ 3049 105 126
​ 3050 105 126
​ 3051 104 125
​ 3052 103 125
​ 3053 103 125
​ 3054 103 127
​ 3055 103 126
​ 3056 102 126
​ 3057 101 129
​ 3058 101 128
​ 3059 101 128
​ 3060 101 129
​ 3061 100 130
​ 3062 101 129
​ 3063 101 129
​ 3064 103 129
​ 3065 104 129
​ 3066 104 129
​ 3067 104 128
​ 3068 104 127
​ 3069 104 127
​ 3070 104 130
​ 3071 104 130
​ 3072 104 130
​ 3073 104 130
​ 3074 104 131
​ 3075 104 132
​ 3076 104 132
​ 3077 104 136
​ 3078 104 135
​ 3079 104 135
​ 3080 105 135
​ 3081 105 135
​ 3082 106 138
​ 3083 106 139
​ 3084 106 141
​ 3085 106 141
​ 3086 106 141
​ 3087 106 143
​ 3088 106 144
​ 3089 106 144
​ 3090 106 145
​ 3091 106 145
​ 3092 106 145
​ 3093 107 144
​ 3094 107 144
​ 3095 107 144
​ 3096 107 144
​ 3097 106 142
​ 3098 106 141
​ 3099 106 141
​ 3100 107 141
​ 3101 107 140
​ 3102 107 141
​ 3103 107 141
​ 3104 107 141
​ 3105 109 140
​ 3106 109 140
​ 3107 109 144
​ 3108 110 143
​ 3109 110 143
​ 3110 110 144
​ 3111 110 142
​ 3112 111 141
​ 3113 111 141
​ 3114 111 141
​ 3115 111 142
​ 3116 111 142
​ 3117 111 142
​ 3118 111 142
​ 3119 111 142
​ 3120 111 143
​ 3121 111 143
​ 3122 111 145
​ 3123 111 145
​ 3124 111 145
​ 3125 111 144
​ 3126 110 145
​ 3127 110 146
​ 3128 110 146
​ 3129 110 147
​ 3130 110 147
​ 3131 110 147
​ 3132 110 147
​ 3133 109 147
​ 3134 109 147
​ 3135 109 147
​ 3136 109 148
​ 3137 109 147
​ 3138 109 148
​ 3139 110 148
​ 3140 111 146
​ 3141 111 146
​ 3142 112 145
​ 3143 112 144
​ 3144 112 144
​ 3145 112 144
​ 3146 113 143
​ 3147 112 146
​ 3148 112 145
​ 3149 112 144
​ 3150 112 144
​ 3151 114 141
​ 3152 116 137
​ 3153 117 134
​ 3154 118 134
​ 3155 118 134
​ 3156 118 133
​ 3157 118 134
​ 3158 118 134
​ 3159 118 133
​ 3160 118 131
​ 3161 119 130
​ 3162 120 130
​ 3163 120 130
​ 3164 119 131
​ 3165 119 131
​ 3166 119 130
​ 3167 119 130
​ 3168 118 131
​ 3169 118 131
​ 3170 118 131
​ 3171 118 131
​ 3172 118 131
​ 3173 118 131
​ 3174 121 127
​ 3175 123 124
​ 3176 124 124
​ 3177 124 123
​ 3178 125 120
​ 3179 125 122
​ 3180 125 122
​ 3181 125 123
​ 3182 125 122
​ 3183 127 121
​ 3184 127 121
​ 3185 125 121
​ 3186 126 121
​ 3187 127 117
​ 3188 127 116
​ 3189 127 114
​ 3190 127 114
​ 3191 127 114
​ 3192 127 113
​ 3193 127 113
​ 3194 127 112
​ 3195 127 112
​ 3196 127 111
​ 3197 126 111
​ 3198 126 115
​ 3199 126 115
​ 3200 127 114
​ 3201 127 112
​ 3202 128 112
​ 3203 128 114
​ 3204 128 114
​ 3205 129 112
​ 3206 129 112
​ 3207 130 111
​ 3208 130 112
​ 3209 130 111
​ 3210 131 109
​ 3211 132 107
​ 3212 132 107
​ 3213 132 108
​ 3214 132 108
​ 3215 132 108
​ 3216 132 109
​ 3217 132 107
​ 3218 132 108
​ 3219 133 105
​ 3220 133 104
​ 3221 133 105
​ 3222 133 106
​ 3223 133 106
​ 3224 133 106
​ 3225 133 106
​ 3226 134 106
​ 3227 135 105
​ 3228 136 107
​ 3229 136 108
​ 3230 135 108
​ 3231 137 107
​ 3232 137 107
​ 3233 137 107
​ 3234 140 103
​ 3235 140 102
​ 3236 140 102
​ 3237 140 103
​ 3238 140 103
​ 3239 140 102
​ 3240 140 102
​ 3241 141 100
​ 3242 141 98
​ 3243 141 99
​ 3244 141 99
​ 3245 140 99
​ 3246 140 99
​ 3247 140 98
​ 3248 139 96
​ 3249 138 95
​ 3250 139 94
​ 3251 139 94
​ 3252 139 94
​ 3253 139 93
​ 3254 142 90
​ 3255 142 89
​ 3256 142 90
​ 3257 142 92
​ 3258 142 91
​ 3259 141 94
​ 3260 141 94
​ 3261 140 93
​ 3262 139 93
​ 3263 141 92
​ 3264 141 92
​ 3265 142 89
​ 3266 142 88
​ 3267 141 88
​ 3268 142 88
​ 3269 142 88
​ 3270 142 87
​ 3271 142 86
​ 3272 141 87
​ 3273 142 86
​ 3274 141 86
​ 3275 142 86
​ 3276 142 88
​ 3277 143 86
​ 3278 143 86
​ 3279 144 84
​ 3280 144 86
​ 3281 143 87
​ 3282 143 89
​ 3283 143 88
​ 3284 143 89
​ 3285 143 92
​ 3286 142 92
​ 3287 144 89
​ 3288 144 92
​ 3289 144 92
​ 3290 143 92
​ 3291 143 91
​ 3292 143 91
​ 3293 144 92
​ 3294 144 92
​ 3295 144 92
​ 3296 144 96
​ 3297 144 95
​ 3298 144 97
​ 3299 144 98
​ 3300 144 101
​ 3301 144 102
​ 3302 144 102
​ 3303 146 99
​ 3304 147 98
​ 3305 147 98
​ 3306 147 99
​ 3307 145 99
​ 3308 146 99
​ 3309 144 98
​ 3310 144 101
​ 3311 144 101
​ 3312 144 102
​ 3313 144 101
​ 3314 146 100
​ 3315 144 101
​ 3316 144 102
​ 3317 144 102
​ 3318 144 105
​ 3319 144 105
​ 3320 145 104
​ 3321 145 107
​ 3322 146 106
​ 3323 144 106
​ 3324 146 106
​ 3325 146 107
​ 3326 147 106
​ 3327 147 105
​ 3328 148 103
​ 3329 147 103
​ 3330 147 103
​ 3331 147 104
​ 3332 147 105
​ 3333 147 105
​ 3334 148 104
​ 3335 148 104
​ 3336 148 105
​ 3337 147 105
​ 3338 146 105
​ 3339 146 104
​ 3340 147 103
​ 3341 148 103
​ 3342 148 103
​ 3343 149 103
​ 3344 149 102
​ 3345 149 100
​ 3346 151 99
​ 3347 151 101
​ 3348 151 101
​ 3349 151 100
​ 3350 151 99
​ 3351 151 99
​ 3352 151 99
​ 3353 152 98
​ 3354 153 98
​ 3355 153 97
​ 3356 153 98
​ 3357 154 97
​ 3358 154 97
​ 3359 152 97
​ 3360 152 97
​ 3361 152 98
​ 3362 152 99
​ 3363 152 98
​ 3364 152 100
​ 3365 152 100
​ 3366 152 102
​ 3367 152 102
​ 3368 153 102
​ 3369 153 102
​ 3370 153 102
​ 3371 153 102
​ 3372 153 103
​ 3373 152 102
​ 3374 152 102
​ 3375 152 101
​ 3376 153 100
​ 3377 152 100
​ 3378 153 101
​ 3379 153 101
​ 3380 154 100
​ 3381 154 101
​ 3382 154 103
​ 3383 154 103
​ 3384 155 102
​ 3385 155 102
​ 3386 155 101
​ 3387 156 99
​ 3388 156 96
​ 3389 156 96
​ 3390 156 96
​ 3391 156 95
​ 3392 156 96
​ 3393 157 96
​ 3394 157 96
​ 3395 157 96
​ 3396 157 95
​ 3397 157 95
​ 3398 157 95
​ 3399 157 95
​ 3400 157 95
​ 3401 157 94
​ 3402 158 93
​ 3403 158 92
​ 3404 159 91
​ 3405 158 90
​ 3406 158 90
​ 3407 159 89
​ 3408 158 89
​ 3409 157 89
​ 3410 157 88
​ 3411 157 88
​ 3412 157 89
​ 3413 157 88
​ 3414 157 89
​ 3415 157 89
​ 3416 157 88
​ 3417 157 89
​ 3418 157 88
​ 3419 158 87
​ 3420 160 83
​ 3421 160 82
​ 3422 160 81
​ 3423 160 81
​ 3424 160 81
​ 3425 160 82
​ 3426 160 81
​ 3427 159 80
​ 3428 160 81
​ 3429 161 79
​ 3430 161 77
​ 3431 161 77
​ 3432 161 78
​ 3433 160 78
​ 3434 161 78
​ 3435 160 77
​ 3436 160 76
​ 3437 160 76
​ 3438 160 76
​ 3439 160 76
​ 3440 160 76
​ 3441 160 76
​ 3442 158 76
​ 3443 158 75
​ 3444 158 75
​ 3445 158 74
​ 3446 158 74
​ 3447 158 73
​ 3448 158 72
​ 3449 158 73
​ 3450 158 72
​ 3451 159 71
​ 3452 160 70
​ 3453 160 69
​ 3454 160 68
​ 3455 160 68
​ 3456 160 67
​ 3457 160 67
​ 3458 159 66
​ 3459 161 64
​ 3460 162 62
​ 3461 162 61
​ 3462 160 60
​ 3463 160 60
​ 3464 160 61
​ 3465 161 60
​ 3466 161 58
​ 3467 161 58
​ 3468 161 57
​ 3469 161 59
​ 3470 161 60
​ 3471 162 59
​ 3472 163 57
​ 3473 164 56
​ 3474 164 56
​ 3475 164 59
​ 3476 164 59
​ 3477 164 59
​ 3478 164 61
​ 3479 164 61
​ 3480 164 60
​ 3481 164 60
​ 3482 164 60
​ 3483 164 60
​ 3484 164 60
​ 3485 164 60
​ 3486 164 60
​ 3487 164 61
​ 3488 165 61
​ 3489 165 60
​ 3490 165 58
​ 3491 165 55
​ 3492 165 54
​ 3493 165 56
​ 3494 165 58
​ 3495 165 60
​ 3496 165 60
​ 3497 165 60
​ 3498 164 60
​ 3499 164 60
​ 3500 164 59
​ 3501 164 59
​ 3502 164 59
​ 3503 164 59
​ 3504 165 58
​ 3505 166 57
​ 3506 166 57
​ 3507 166 56
​ 3508 166 55
​ 3509 166 55
​ 3510 166 55
​ 3511 166 54
​ 3512 166 54
​ 3513 166 54
​ 3514 166 54
​ 3515 166 54
​ 3516 166 53
​ 3517 166 52
​ 3518 165 51
​ 3519 166 51
​ 3520 166 51
​ 3521 166 53
​ 3522 166 53
​ 3523 165 53
​ 3524 165 54
​ 3525 166 53
​ 3526 166 53
​ 3527 165 52
​ 3528 166 51
​ 3529 165 49
​ 3530 165 50
​ 3531 165 49
​ 3532 165 48
​ 3533 165 48
​ 3534 165 49
​ 3535 165 49
​ 3536 166 48
​ 3537 167 47
​ 3538 167 47
​ 3539 168 46
​ 3540 168 45
​ 3541 167 45
​ 3542 168 44
​ 3543 168 44
​ 3544 168 44
​ 3545 168 44
​ 3546 169 43
​ 3547 170 41
​ 3548 172 39
​ 3549 172 39
​ 3550 172 39
​ 3551 172 40
​ 3552 173 39
​ 3553 173 39
​ 3554 172 39
​ 3555 172 39
​ 3556 172 39
​ 3557 173 44
​ 3558 173 43
​ 3559 173 42
​ 3560 173 42
​ 3561 172 42
​ 3562 172 41
​ 3563 172 41
​ 3564 172 40
​ 3565 172 40
​ 3566 172 41
​ 3567 172 41
​ 3568 172 41
​ 3569 172 41
​ 3570 172 43
​ 3571 172 43
​ 3572 173 42
​ 3573 173 41
​ 3574 173 41
​ 3575 173 41
​ 3576 173 41
​ 3577 173 40
​ 3578 173 40
​ 3579 173 39
​ 3580 173 39
​ 3581 173 39
​ 3582 173 39
​ 3583 173 38
​ 3584 173 37
​ 3585 174 36
​ 3586 174 37
​ 3587 172 37
​ 3588 171 37
​ 3589 171 37
​ 3590 171 37
​ 3591 171 37
​ 3592 171 38
​ 3593 170 37
​ 3594 170 37
​ 3595 170 37
​ 3596 170 36
​ 3597 170 36
​ 3598 170 36
​ 3599 170 36
​ 3600 170 36
​ 3601 170 37
​ 3602 170 37
​ 3603 170 37
​ 3604 170 36
​ 3605 170 36
​ 3606 170 38
​ 3607 171 37
​ 3608 171 36
​ 3609 171 37
​ 3610 171 37
​ 3611 171 37
​ 3612 171 37
​ 3613 172 35
​ 3614 172 35
​ 3615 172 35
​ 3616 172 35
​ 3617 172 36
​ 3618 172 35
​ 3619 172 35
​ 3620 171 37
​ 3621 171 38
​ 3622 171 38
​ 3623 172 37
​ 3624 172 38
​ 3625 172 40
​ 3626 172 40
​ 3627 173 39
​ 3628 173 38
​ 3629 174 36
​ 3630 173 36
​ 3631 172 36
​ 3632 172 37
​ 3633 171 37
​ 3634 171 37
​ 3635 171 37
​ 3636 171 36
​ 3637 171 36
​ 3638 171 37
​ 3639 171 37
​ 3640 171 37
​ 3641 171 37
​ 3642 171 37
​ 3643 171 36
​ 3644 172 35
​ 3645 173 34
​ 3646 173 34
​ 3647 172 34
​ 3648 172 35
​ 3649 172 35
​ 3650 172 34
​ 3651 170 33
​ 3652 170 33
​ 3653 170 33
​ 3654 170 33
​ 3655 169 31
​ 3656 168 30
​ 3657 168 31
​ 3658 169 30
​ 3659 169 31
​ 3660 169 30
​ 3661 169 30
​ 3662 167 30
​ 3663 167 30
​ 3664 167 30
​ 3665 167 31
​ 3666 167 31
​ 3667 167 31
​ 3668 167 31
​ 3669 167 31
​ 3670 167 31
​ 3671 167 31
​ 3672 167 31
​ 3673 167 30
​ 3674 167 32
​ 3675 167 31
​ 3676 167 31
​ 3677 167 31
​ 3678 167 31
​ 3679 167 31
​ 3680 167 32
​ 3681 167 32
​ 3682 167 32
​ 3683 167 31
​ 3684 167 32
​ 3685 167 31
​ 3686 167 30
​ 3687 167 30
​ 3688 167 31
​ 3689 167 31
​ 3690 164 32
​ 3691 164 32
​ 3692 162 32
​ 3693 162 32
​ 3694 161 32
​ 3695 161 32
​ 3696 161 32
​ 3697 160 31
​ 3698 160 30
​ 3699 160 30
​ 3700 160 31
​ 3701 158 31
​ 3702 154 31
​ 3703 152 31
​ 3704 151 31
​ 3705 151 29
​ 3706 151 28
​ 3707 149 29
​ 3708 149 28
​ 3709 148 28
​ 3710 149 27
​ 3711 149 27
​ 3712 150 26
​ 3713 149 26
​ 3714 149 26
​ 3715 149 26
​ 3716 149 29
​ 3717 149 29
​ 3718 149 30
​ 3719 149 30
​ 3720 149 30
​ 3721 149 30
​ 3722 149 30
​ 3723 149 29
​ 3724 148 29
​ 3725 146 29
​ 3726 145 29
​ 3727 144 29
​ 3728 143 29
​ 3729 142 29
​ 3730 142 29
​ 3731 143 28
​ 3732 143 28
​ 3733 142 28
​ 3734 142 28
​ 3735 142 28
​ 3736 142 28
​ 3737 142 28
​ 3738 142 28
​ 3739 142 28
​ 3740 142 28
​ 3741 142 28
​ 3742 142 27
​ 3743 142 26
​ 3744 142 26
​ 3745 143 25
​ 3746 143 25
​ 3747 143 25
​ 3748 143 24
​ 3749 143 24
​ 3750 142 24
​ 3751 142 24
​ 3752 142 24
​ 3753 142 24
​ 3754 142 24
​ 3755 140 24
​ 3756 140 24
​ 3757 140 24
​ 3758 140 24
​ 3759 140 24
​ 3760 140 23
​ 3761 139 23
​ 3762 139 22
​ 3763 139 23
​ 3764 139 23
​ 3765 139 23
​ 3766 139 23
​ 3767 139 23
​ 3768 139 24
​ 3769 138 23
​ 3770 138 23
​ 3771 138 23
​ 3772 138 24
​ 3773 138 24
​ 3774 139 23
​ 3775 139 23
​ 3776 139 23
​ 3777 138 23
​ 3778 138 22
​ 3779 138 21
​ 3780 137 21
​ 3781 137 20
​ 3782 136 20
​ 3783 136 18
​ 3784 136 17
​ 3785 134 19
​ 3786 134 19
​ 3787 134 18
​ 3788 134 17
​ 3789 134 17
​ 3790 134 17
​ 3791 134 17
​ 3792 134 17
​ 3793 134 17
​ 3794 134 17
​ 3795 132 17
​ 3796 133 16
​ 3797 134 15
​ 3798 133 15
​ 3799 132 15
​ 3800 132 15
​ 3801 133 13
​ 3802 133 13
​ 3803 133 14
​ 3804 130 14
​ 3805 129 13
​ 3806 129 13
​ 3807 129 13
​ 3808 129 13
​ 3809 129 12
​ 3810 129 12
​ 3811 129 13
​ 3812 129 13
​ 3813 130 12
​ 3814 130 12
​ 3815 130 12
​ 3816 129 13
​ 3817 128 13
​ 3818 128 13
​ 3819 128 13
​ 3820 128 13
​ 3821 128 13
​ 3822 128 13
​ 3823 128 12
​ 3824 128 12
​ 3825 128 12
​ 3826 128 12
​ 3827 127 12
​ 3828 127 12
​ 3829 126 12
​ 3830 126 12
​ 3831 126 12
​ 3832 126 12
​ 3833 126 12
​ 3834 126 13
​ 3835 126 13
​ 3836 127 12
​ 3837 125 12
​ 3838 125 11
​ 3839 125 11
​ 3840 126 9
​ 3841 126 9
​ 3842 126 10
​ 3843 125 10
​ 3844 126 9
​ 3845 126 10
​ 3846 126 10
​ 3847 126 11
​ 3848 127 10
​ 3849 127 10
​ 3850 127 11
​ 3851 127 11
​ 3852 127 11
​ 3853 127 10
​ 3854 126 10
​ 3855 124 10
​ 3856 124 10
​ 3857 124 10
​ 3858 124 9
​ 3859 124 9
​ 3860 124 9
​ 3861 124 9
​ 3862 124 9
​ 3863 124 10
​ 3864 123 10
​ 3865 123 10
​ 3866 123 10
​ 3867 123 10
​ 3868 123 10
​ 3869 123 10
​ 3870 123 10
​ 3871 122 11
​ 3872 121 11
​ 3873 121 12
​ 3874 121 12
​ 3875 119 12
​ 3876 118 13
​ 3877 117 13
​ 3878 116 13
​ 3879 116 13
​ 3880 116 13
​ 3881 116 13
​ 3882 116 13
​ 3883 116 13
​ 3884 116 13
​ 3885 116 13
​ 3886 115 13
​ 3887 115 13
​ 3888 115 13
​ 3889 115 13
​ 3890 115 13
​ 3891 115 13
​ 3892 114 13
​ 3893 114 12
​ 3894 114 12
​ 3895 114 11
​ 3896 114 11
​ 3897 114 11
​ 3898 112 11
​ 3899 112 11
​ 3900 112 11
​ 3901 112 12
​ 3902 112 12
​ 3903 112 12
​ 3904 110 12
​ 3905 110 12
​ 3906 110 12
​ 3907 110 13
​ 3908 110 14
​ 3909 109 15
​ 3910 109 15
​ 3911 109 15
​ 3912 109 14
​ 3913 109 14
​ 3914 109 15
​ 3915 109 15
​ 3916 109 17
​ 3917 109 17
​ 3918 107 16
​ 3919 107 17
​ 3920 107 17
​ 3921 107 18
​ 3922 107 19
​ 3923 107 19
​ 3924 107 19
​ 3925 107 19
​ 3926 107 19
​ 3927 108 19
​ 3928 108 19
​ 3929 109 18
​ 3930 108 18
​ 3931 107 18
​ 3932 106 18
​ 3933 107 17
​ 3934 106 17
​ 3935 106 17
​ 3936 106 18
​ 3937 106 18
​ 3938 107 17
​ 3939 106 18
​ 3940 106 18
​ 3941 106 19
​ 3942 106 20
​ 3943 106 22
​ 3944 105 25
​ 3945 105 27
​ 3946 105 27
​ 3947 105 27
​ 3948 106 26
​ 3949 106 25
​ 3950 106 25
​ 3951 106 25
​ 3952 106 25
​ 3953 106 25
​ 3954 107 25
​ 3955 106 24
​ 3956 106 24
​ 3957 105 26
​ 3958 105 26
​ 3959 105 26
​ 3960 105 26
​ 3961 105 26
​ 3962 105 26
​ 3963 105 26
​ 3964 105 26
​ 3965 105 26
​ 3966 105 26
​ 3967 105 26
​ 3968 105 26
​ 3969 104 26
​ 3970 102 26
​ 3971 102 26
​ 3972 101 25
​ 3973 103 23
​ 3974 103 23
​ 3975 103 23
​ 3976 103 23
​ 3977 103 23
​ 3978 99 23
​ 3979 97 23
​ 3980 97 23
​ 3981 97 23
​ 3982 98 22
​ 3983 97 22
​ 3984 97 22
​ 3985 97 22
​ 3986 97 22
​ 3987 97 23
​ 3988 97 23
​ 3989 97 23
​ 3990 97 23
​ 3991 98 22
​ 3992 98 22
​ 3993 98 22
​ 3994 98 22
​ 3995 98 22
​ 3996 98 22
​ 3997 98 23
​ 3998 98 23
​ 3999 99 23
​ 4000 99 24
​ 4001 97 24
​ 4002 96 26
​ 4003 95 25
​ 4004 95 26
​ 4005 95 27
​ 4006 95 27
​ 4007 95 26
​ 4008 95 26
​ 4009 94 27
​ 4010 95 26
​ 4011 94 26
​ 4012 94 26
​ 4013 94 26
​ 4014 93 27
​ 4015 93 29
​ 4016 92 30
​ 4017 93 29
​ 4018 93 29
​ 4019 93 29
​ 4020 93 29
​ 4021 92 30
​ 4022 91 30
​ 4023 90 31
​ 4024 90 30
​ 4025 89 32
​ 4026 89 32
​ 4027 89 33
​ 4028 89 35
​ 4029 91 32
​ 4030 91 33
​ 4031 91 34
​ 4032 91 34
​ 4033 91 39
​ 4034 91 39
​ 4035 91 39
​ 4036 91 42
​ 4037 91 44
​ 4038 91 46
​ 4039 91 47
​ 4040 91 47
​ 4041 91 49
​ 4042 91 49
​ 4043 91 49
​ 4044 91 50
​ 4045 92 50
​ 4046 92 50
​ 4047 92 48
​ 4048 91 49
​ 4049 91 49
​ 4050 91 49
​ 4051 91 49
​ 4052 91 48
​ 4053 90 48
​ 4054 88 51
​ 4055 88 51
​ 4056 87 51
​ 4057 86 51
​ 4058 86 51
​ 4059 86 56
​ 4060 86 56
​ 4061 86 56
​ 4062 86 56
​ 4063 87 56
​ 4064 87 56
​ 4065 87 58
​ 4066 87 58
​ 4067 87 58
​ 4068 87 59
​ 4069 87 61
​ 4070 87 62
​ 4071 87 61
​ 4072 87 61
​ 4073 87 62
​ 4074 87 62
​ 4075 87 63
​ 4076 86 65
​ 4077 86 65
​ 4078 86 66
​ 4079 86 67
​ 4080 86 68
​ 4081 86 68
​ 4082 86 68
​ 4083 86 68
​ 4084 86 69
​ 4085 86 72
​ 4086 85 72
​ 4087 84 73
​ 4088 83 74
​ 4089 83 73
​ 4090 83 72
​ 4091 84 71
​ 4092 84 72
​ 4093 84 73
​ 4094 85 74
​ 4095 85 76
​ 4096 85 78
​ 4097 84 80
​ 4098 85 84
​ 4099 84 84
​ 4100 84 85
​ 4101 83 87
​ 4102 82 88
​ 4103 82 91
​ 4104 81 91
​ 4105 81 92
​ 4106 81 92
​ 4107 82 91
​ 4108 80 92
​ 4109 80 94
​ 4110 80 94
​ 4111 80 95
​ 4112 80 95
​ 4113 80 95
​ 4114 80 98
​ 4115 80 99
​ 4116 80 100
​ 4117 80 101
​ 4118 80 102
​ 4119 80 102
​ 4120 80 102
​ 4121 80 104
​ 4122 81 106
​ 4123 81 108
​ 4124 81 109
​ 4125 80 109
​ 4126 81 108
​ 4127 81 108
​ 4128 81 108
​ 4129 81 110
​ 4130 81 112
​ 4131 81 112
​ 4132 81 113
​ 4133 81 113
​ 4134 81 113
​ 4135 80 113
​ 4136 80 115
​ 4137 80 117
​ 4138 80 120
​ 4139 80 122
​ 4140 79 124
​ 4141 79 125
​ 4142 79 125
​ 4143 79 125
​ 4144 79 127
​ 4145 79 129
​ 4146 79 130
​ 4147 79 130
​ 4148 79 130
​ 4149 79 131
​ 4150 80 131
​ 4151 80 131
​ 4152 80 132
​ 4153 80 133
​ 4154 80 135
​ 4155 80 136
​ 4156 80 136
​ 4157 79 137
​ 4158 79 136
​ 4159 79 136
​ 4160 80 137
​ 4161 80 138
​ 4162 80 139
​ 4163 79 139
​ 4164 79 140
​ 4165 79 142
​ 4166 79 142
​ 4167 79 143
​ 4168 79 145
​ 4169 79 145
​ 4170 79 146
​ 4171 80 149
​ 4172 80 150
​ 4173 80 149
​ 4174 79 149
​ 4175 79 150
​ 4176 80 152
​ 4177 82 150
​ 4178 83 150
​ 4179 83 151
​ 4180 83 152
​ 4181 83 152
​ 4182 83 153
​ 4183 83 154
​ 4184 83 154
​ 4185 83 155
​ 4186 83 155
​ 4187 83 157
​ 4188 83 157
​ 4189 83 157
​ 4190 83 157
​ 4191 83 157
​ 4192 83 157
​ 4193 83 157
​ 4194 82 157
​ 4195 81 158
​ 4196 81 159
​ 4197 81 160
​ 4198 81 160
​ 4199 81 161
​ 4200 81 162
​ 4201 81 163
